Game Number	Video Link	Winner	Map Name	Players, Roles and Tasks	Players, Roles and Tasks
358	https://www.youtube.com/watch?v=PLj40lsB30o&list=PLhjLcvbbPVrVOY5w5Pl7KuSe5fGroQJJD&t=1740s	Crewmate	The Skeld	Simon - Juggernaut,Josh - Investigator - (4/7),Vik - Crewmate - (3/7),Tobi - Blackmailer,Ethan - Plumber - (6/7),JJ - Time Lord - (1/7),Lachlan - Sniper,AliA - Martyrdom Engineer - (2/7),George Clarkey - Sheriff - (0/7),DannyAarons - Veteran - (0/7)	Simon - Juggernaut Josh - Investigator - (4/7) Vik - Crewmate - (3/7) Tobi - Blackmailer Ethan - Plumber - (6/7) JJ - Time Lord - (1/7) Lachlan - Sniper AliA - Martyrdom Engineer - (2/7) George Clarkey - Sheriff - (0/7) DannyAarons - Veteran - (0/7)
359	https://www.youtube.com/watch?v=PLj40lsB30o&list=PLhjLcvbbPVrVOY5w5Pl7KuSe5fGroQJJD&t=2689s	Crewmate	The Skeld	Simon - Investigator - (1/7),Josh - Veteran - (1/7),Vik - Sniper,Tobi - Crewmate - (1/7),Ethan - Plumber - (0/7),JJ - Martyrdom Crewmate - (1/7),Lachlan - Blackmailer,AliA - Sheriff - (0/7),George Clarkey - Time Lord - (0/7),DannyAarons - Engineer - (0/7)	Simon - Investigator - (1/7) Josh - Veteran - (1/7) Vik - Sniper Tobi - Crewmate - (1/7) Ethan - Plumber - (0/7) JJ - Martyrdom Crewmate - (1/7) Lachlan - Blackmailer AliA - Sheriff - (0/7) George Clarkey - Time Lord - (0/7) DannyAarons - Engineer - (0/7)
360	https://www.youtube.com/watch?v=PLj40lsB30o&list=PLhjLcvbbPVrVOY5w5Pl7KuSe5fGroQJJD&t=3141s	Imposter	The Skeld	Simon - Sheriff - (0/7),Josh - Sniper,Vik - Blackmailer,Tobi - Investigator - (3/7),Ethan - Crewmate - (5/7),JJ - Engineer - (1/7),Lachlan - Plumber - (0/7),AliA - Veteran - (2/7),George Clarkey - Martyrdom Time Lord - (0/7),DannyAarons - Juggernaut	Simon - Sheriff - (0/7) Josh - Sniper Vik - Blackmailer Tobi - Investigator - (3/7) Ethan - Crewmate - (5/7) JJ - Engineer - (1/7) Lachlan - Plumber - (0/7) AliA - Veteran - (2/7) George Clarkey - Martyrdom Time Lord - (0/7) DannyAarons - Juggernaut
361	https://www.youtube.com/watch?v=XrKKq7HWYT0&list=PLhjLcvbbPVrVOY5w5Pl7KuSe5fGroQJJD&index=107	Imposter	Bigger Skeld	Simon - Mystic - (4/7),Josh - Sheriff - (5/7),Vik - Altruist - (5/7),Tobi - Plumber - (7/7),Ethan - Blackmailer,JJ - Heartbeat Sensor Engineer - (1/7),Lachlan - Spy - (2/7),AliA - Juggernaut,George Clarkey - Time Lord - (3/7),DannyAarons - RC-XD	Simon - Mystic - (4/7) Josh - Sheriff - (5/7) Vik - Altruist - (5/7) Tobi - Plumber - (7/7) Ethan - Blackmailer JJ - Heartbeat Sensor Engineer - (1/7) Lachlan - Spy - (2/7) AliA - Juggernaut George Clarkey - Time Lord - (3/7) DannyAarons - RC-XD
362	https://www.youtube.com/watch?v=XrKKq7HWYT0&list=PLhjLcvbbPVrVOY5w5Pl7KuSe5fGroQJJD&t=1180s	Crewmate	Bigger Skeld	Simon - Spy,Josh - Hunter,Vik - RC-XD,Tobi - Sheriff,Ethan - Investigator - (2/7),JJ - Engineer - (0/7),Lachlan - Heartbeat Sensor Juggernaut,AliA - Time Lord - (0/7),George Clarkey - Plumber,DannyAarons - Predator Missle	Simon - Spy Josh - Hunter Vik - RC-XD Tobi - Sheriff Ethan - Investigator - (2/7) JJ - Engineer - (0/7) Lachlan - Heartbeat Sensor Juggernaut AliA - Time Lord - (0/7) George Clarkey - Plumber DannyAarons - Predator Missle
363	https://www.youtube.com/watch?v=XrKKq7HWYT0&list=PLhjLcvbbPVrVOY5w5Pl7KuSe5fGroQJJD&t=1559s	Imposter	Bigger Skeld	Simon - Plumber - (1/7),Josh - Blackmailer,Vik - Mystic - (4/7),Tobi - Time Lord - (6/7),Ethan - Heartbeat Sensor Veteran - (1/7),JJ - Hunter - (1/7),Lachlan - Juggernaut,AliA - Engineer - (2/7),George Clarkey - RC-XD	Simon - Plumber - (1/7) Josh - Blackmailer Vik - Mystic - (4/7) Tobi - Time Lord - (6/7) Ethan - Heartbeat Sensor Veteran - (1/7) JJ - Hunter - (1/7) Lachlan - Juggernaut AliA - Engineer - (2/7) George Clarkey - RC-XD
364	https://www.youtube.com/watch?v=XrKKq7HWYT0&list=PLhjLcvbbPVrVOY5w5Pl7KuSe5fGroQJJD&t=2450s	Imposter	Bigger Skeld	Simon - Engineer - (7/7),Josh - Blackmailer,Vik - Spy - (1/7),Tobi - Time Lord - (6/7),Ethan - Heartbeat Sensor Juggernaut,JJ - RC-XD,Lachlan - Sheriff - (4/7),AliA - Plumber - (2/7),George Clarkey - Investigator - (2/7)	Simon - Engineer - (7/7) Josh - Blackmailer Vik - Spy - (1/7) Tobi - Time Lord - (6/7) Ethan - Heartbeat Sensor Juggernaut JJ - RC-XD Lachlan - Sheriff - (4/7) AliA - Plumber - (2/7) George Clarkey - Investigator - (2/7)
365	https://www.youtube.com/watch?v=XrKKq7HWYT0&list=PLhjLcvbbPVrVOY5w5Pl7KuSe5fGroQJJD&t=3044s	Imposter	Bigger Skeld	Simon - Investigator - (0/7),Josh - Spy - (0/7),Vik - RC-XD,Tobi - Plumber - (1/7),Ethan - Sheriff - (0/7),JJ - Engineer - (0/7),Lachlan - Heartbeat Sensor Time Lord,AliA - Mystic - (0/7),George Clarkey - Blackmailer	Simon - Investigator - (0/7) Josh - Spy - (0/7) Vik - RC-XD Tobi - Plumber - (1/7) Ethan - Sheriff - (0/7) JJ - Engineer - (0/7) Lachlan - Heartbeat Sensor Time Lord AliA - Mystic - (0/7) George Clarkey - Blackmailer
366	https://www.youtube.com/watch?v=YzQTPCmxFCk&list=PLhjLcvbbPVrVOY5w5Pl7KuSe5fGroQJJD&index=108	Imposter	Bigger Skeld	Simon - Imposter,Josh - Trapper - (3/7),Vik - Crewmate - (4/7),Tobi - Jester,Ethan - Loner,Harry - Scientist Imitator - (2/7),Lachlan - Crewmate - (5/7),Lazarbeam - Tracker - (4/7),AB - Sheriff - (2/7),Deji - Operative Swapper - (1/7)	Simon - Imposter Josh - Trapper - (3/7) Vik - Crewmate - (4/7) Tobi - Jester Ethan - Loner Harry - Scientist Imitator - (2/7) Lachlan - Crewmate - (5/7) Lazarbeam - Tracker - (4/7) AB - Sheriff - (2/7) Deji - Operative Swapper - (1/7)
367	https://www.youtube.com/watch?v=YzQTPCmxFCk&list=PLhjLcvbbPVrVOY5w5Pl7KuSe5fGroQJJD&t=988s	Crewmate	Bigger Skeld	Simon - Crewmate - (1/7),Josh - Tracker - (0/7),Vik - Trapper - (0/7),Tobi - Loner,Ethan - Scientist Crewmate - (0/7),Harry - Imitator - (1/7),Lachlan - Sheriff - (0/7),Lazarbeam - Operative Swapper - (0/7),AB - Crewmate - (0/7),Deji - Jester	Simon - Crewmate - (1/7) Josh - Tracker - (0/7) Vik - Trapper - (0/7) Tobi - Loner Ethan - Scientist Crewmate - (0/7) Harry - Imitator - (1/7) Lachlan - Sheriff - (0/7) Lazarbeam - Operative Swapper - (0/7) AB - Crewmate - (0/7) Deji - Jester
368	https://www.youtube.com/watch?v=YzQTPCmxFCk&list=PLhjLcvbbPVrVOY5w5Pl7KuSe5fGroQJJD&t=1194s	Crewmate	Bigger Skeld	Simon - Jester,Josh - Swapper - (1/7),Vik - Scientist Crewmate - (0/7),Tobi - Crewmate - (2/7),Ethan - Tracker - (1/7),Harry - Operative Crewmate - (2/7),Lachlan - Imitator - (1/7),Lazarbeam - Imposter,AB - Loner,Deji - Trapper - (2/7)	Simon - Jester Josh - Swapper - (1/7) Vik - Scientist Crewmate - (0/7) Tobi - Crewmate - (2/7) Ethan - Tracker - (1/7) Harry - Operative Crewmate - (2/7) Lachlan - Imitator - (1/7) Lazarbeam - Imposter AB - Loner Deji - Trapper - (2/7)
369	https://www.youtube.com/watch?v=YzQTPCmxFCk&list=PLhjLcvbbPVrVOY5w5Pl7KuSe5fGroQJJD&t=1497s	Imposter	Bigger Skeld	Simon - Imposter,Josh - Scientist Crewmate - (3/7),Vik - Trapper - (0/7),Tobi - Jester,Ethan - Swapper - (1/7),Harry - Operative Imitator - (1/7),Lachlan - Loner,Lazarbeam - Crewmate - (2/7),AB - Crewmate - (1/7),Deji - Sheriff - (0/7)	Simon - Imposter Josh - Scientist Crewmate - (3/7) Vik - Trapper - (0/7) Tobi - Jester Ethan - Swapper - (1/7) Harry - Operative Imitator - (1/7) Lachlan - Loner Lazarbeam - Crewmate - (2/7) AB - Crewmate - (1/7) Deji - Sheriff - (0/7)
370	https://www.youtube.com/watch?v=YzQTPCmxFCk&list=PLhjLcvbbPVrVOY5w5Pl7KuSe5fGroQJJD&t=1886s	Imposter	Bigger Skeld	Simon - Crewmate - (0/7),Josh - Trapper - (0/7),Vik - Crewmate - (0/7),Tobi - Operative Imposter,Ethan - Imitator - (2/7),Harry - Crewmate - (5/7),Lachlan - Scientist Tracker - (1/7),Lazarbeam - Jester,AB - Swapper - (4/7),Deji - Loner	Simon - Crewmate - (0/7) Josh - Trapper - (0/7) Vik - Crewmate - (0/7) Tobi - Operative Imposter Ethan - Imitator - (2/7) Harry - Crewmate - (5/7) Lachlan - Scientist Tracker - (1/7) Lazarbeam - Jester AB - Swapper - (4/7) Deji - Loner
371	https://www.youtube.com/watch?v=YzQTPCmxFCk&list=PLhjLcvbbPVrVOY5w5Pl7KuSe5fGroQJJD&t=2206s	Crewmate	Bigger Skeld	Simon - Sheriff - (3/7),Josh - Jester,Vik - Loner,Tobi - Imitator - (5/7),Ethan - Operative Crewmate - (6/7),Harry - Crewmate - (3/7),Lachlan - Trapper - (3/7),Lazarbeam - Scientist Imposter,AB - Swapper - (4/7),Deji - Tracker - (0/7)	Simon - Sheriff - (3/7) Josh - Jester Vik - Loner Tobi - Imitator - (5/7) Ethan - Operative Crewmate - (6/7) Harry - Crewmate - (3/7) Lachlan - Trapper - (3/7) Lazarbeam - Scientist Imposter AB - Swapper - (4/7) Deji - Tracker - (0/7)
372	https://www.youtube.com/watch?v=YzQTPCmxFCk&list=PLhjLcvbbPVrVOY5w5Pl7KuSe5fGroQJJD&t=2849s	Crewmate	Bigger Skeld	Simon - Loner,Josh - Trapper - (0/7),Vik - Operative Tracker - (0/7),Tobi - Crewmate - (1/7),Ethan - Sheriff - (1/7),Harry - Jester,Lachlan - Swapper - (0/7),Lazarbeam - Scientist Imitator - (0/7),AB - Crewmate - (0/7),Deji - Crewmate - (2/7)	Simon - Loner Josh - Trapper - (0/7) Vik - Operative Tracker - (0/7) Tobi - Crewmate - (1/7) Ethan - Sheriff - (1/7) Harry - Jester Lachlan - Swapper - (0/7) Lazarbeam - Scientist Imitator - (0/7) AB - Crewmate - (0/7) Deji - Crewmate - (2/7)
373	https://www.youtube.com/watch?v=oyvzypS9i9E&list=PLhjLcvbbPVrVOY5w5Pl7KuSe5fGroQJJD&index=109	Imposter	Bigger Skeld	Simon - Imposter,Josh - Scientist Haunter - (2/7),Vik - Astral,Tobi - Crewmate - (7/7),Ethan - Transporter - (6/7),Harry - Warden - (1/7),Lachlan - Crewmate - (5/7),Lazarbeam - Engineer - (3/7),AB - Aurial - (2/7),Deji - Sixth Sense Warden - (0/7)	Simon - Imposter Josh - Scientist Haunter - (2/7) Vik - Astral Tobi - Crewmate - (7/7) Ethan - Transporter - (6/7) Harry - Warden - (1/7) Lachlan - Crewmate - (5/7) Lazarbeam - Engineer - (3/7) AB - Aurial - (2/7) Deji - Sixth Sense Warden - (0/7)
374	https://www.youtube.com/watch?v=oyvzypS9i9E&list=PLhjLcvbbPVrVOY5w5Pl7KuSe5fGroQJJD&t=909s	Crewmate	Bigger Skeld	Simon - Warden - (0/7),Josh - Engineer - (0/7),Vik - Mystic - (0/7),Tobi - Crewmate - (2/7),Ethan - Transporter - (0/7),Harry - Sixth Sense Imposter,Lachlan - Scientist Aurial - (0/7),Lazarbeam - Crewmate - (0/7),AB - Astral,Deji - Amnesiac	Simon - Warden - (0/7) Josh - Engineer - (0/7) Vik - Mystic - (0/7) Tobi - Crewmate - (2/7) Ethan - Transporter - (0/7) Harry - Sixth Sense Imposter Lachlan - Scientist Aurial - (0/7) Lazarbeam - Crewmate - (0/7) AB - Astral Deji - Amnesiac
375	https://www.youtube.com/watch?v=oyvzypS9i9E&list=PLhjLcvbbPVrVOY5w5Pl7KuSe5fGroQJJD&t=1264s	Crewmate	Bigger Skeld	Simon - Warden - (0/7),Josh - Astral,Vik - Mystic - (1/7),Tobi - Imposter,Ethan - Scientist Engineer - (2/7),Harry - Transporter - (0/7),Lachlan - Crewmate - (0/7),Lazarbeam - Crewmate - (1/7),AB - Sixth Sense Haunter,Deji - Aurial - (2/7)	Simon - Warden - (0/7) Josh - Astral Vik - Mystic - (1/7) Tobi - Imposter Ethan - Scientist Engineer - (2/7) Harry - Transporter - (0/7) Lachlan - Crewmate - (0/7) Lazarbeam - Crewmate - (1/7) AB - Sixth Sense Haunter Deji - Aurial - (2/7)
376	https://www.youtube.com/watch?v=oyvzypS9i9E&list=PLhjLcvbbPVrVOY5w5Pl7KuSe5fGroQJJD&t=2074s	Imposter	Bigger Skeld	Simon - Engineer - (0/7),Josh - Crewmate - (4/7),Vik - Sixth Sense Crewmate - (2/7),Tobi - Imposter,Ethan - Scientist Mystic - (5/7),Harry - Haunter - (0/7),Lachlan - Crewmate - (3/7),Lazarbeam - Warden - (3/7),AB - Aurial - (5/7),Deji - Astral	Simon - Engineer - (0/7) Josh - Crewmate - (4/7) Vik - Sixth Sense Crewmate - (2/7) Tobi - Imposter Ethan - Scientist Mystic - (5/7) Harry - Haunter - (0/7) Lachlan - Crewmate - (3/7) Lazarbeam - Warden - (3/7) AB - Aurial - (5/7) Deji - Astral
377	https://www.youtube.com/watch?v=oyvzypS9i9E&list=PLhjLcvbbPVrVOY5w5Pl7KuSe5fGroQJJD&t=2854s	Crewmate	Bigger Skeld	Simon - Aurial - (0/7),Josh - Warden - (2/7),Vik - Crewmate - (1/7),Tobi - Scientist Crewmate - (6/7),Ethan - Imposter,Harry - Crewmate - (5/7),Lachlan - Astral,Lazarbeam - Haunter - (0/7),AB - Mystic - (6/7),Deji - Engineer - (0/7)	Simon - Aurial - (0/7) Josh - Warden - (2/7) Vik - Crewmate - (1/7) Tobi - Scientist Crewmate - (6/7) Ethan - Imposter Harry - Crewmate - (5/7) Lachlan - Astral Lazarbeam - Haunter - (0/7) AB - Mystic - (6/7) Deji - Engineer - (0/7)
378	https://www.youtube.com/watch?v=oyvzypS9i9E&list=PLhjLcvbbPVrVOY5w5Pl7KuSe5fGroQJJD&t=3790s	Imposter	Bigger Skeld	Simon - Crewmate - (2/7),Josh - Transporter - (6/7),Vik - Imposter,Tobi - Astral,Ethan - Crewmate - (6/7),Harry - Sixth Sense Crewmate - (4/7),Lachlan - Mystic - (1/7),Lazarbeam - Warden - (2/7),AB - Scientist Engineer - (3/7),Deji - Haunter - (4/7)	Simon - Crewmate - (2/7) Josh - Transporter - (6/7) Vik - Imposter Tobi - Astral Ethan - Crewmate - (6/7) Harry - Sixth Sense Crewmate - (4/7) Lachlan - Mystic - (1/7) Lazarbeam - Warden - (2/7) AB - Scientist Engineer - (3/7) Deji - Haunter - (4/7)
379	https://www.youtube.com/watch?v=dAj5jWR8Tms&list=PLhjLcvbbPVrVOY5w5Pl7KuSe5fGroQJJD&index=110	Crewmate	Bigger Skeld	Josh - Egotist Medium - (4/7),Vik - Bait Amnesiac,Tobi - Scientist Imitator - (3/7),JJ - Shy Morphling,Lazarbeam - Bloody Warden - (1/7),Marlon - Satelite Cleric - (0/7),JackSucksAtLife - Diseased Medic - (1/7),Chip - Heartbeat Sensor Altruist,MaxFosh - Cheerleader Miner,Deji - Martyrdom Sheriff	Josh - Egotist Medium - (4/7) Vik - Bait Amnesiac Tobi - Scientist Imitator - (3/7) JJ - Shy Morphling Lazarbeam - Bloody Warden - (1/7) Marlon - Satelite Cleric - (0/7) JackSucksAtLife - Diseased Medic - (1/7) Chip - Heartbeat Sensor Altruist MaxFosh - Cheerleader Miner Deji - Martyrdom Sheriff
380	https://www.youtube.com/watch?v=dAj5jWR8Tms&list=PLhjLcvbbPVrVOY5w5Pl7KuSe5fGroQJJD&t=837s	Imposter	Bigger Skeld	Josh - Heartbeat Sensor Snitch - (4/7),Vik - Aftermath Oracle - (0/7),Tobi - Giant Medium,JJ - Shy Sheriff - (0/7),Lazarbeam - Immovable Undertaker,Marlon - Mini Sandworm Lover,JackSucksAtLife - Egotist Trapper - (0/7),Chip - Sleuth Werewolf,MaxFosh - Satelite Prosecutor Crewmate - (0/7),Deji - Bait Warden Lover - (0/7)	Josh - Heartbeat Sensor Snitch - (4/7) Vik - Aftermath Oracle - (0/7) Tobi - Giant Medium JJ - Shy Sheriff - (0/7) Lazarbeam - Immovable Undertaker Marlon - Mini Sandworm Lover JackSucksAtLife - Egotist Trapper - (0/7) Chip - Sleuth Werewolf MaxFosh - Satelite Prosecutor Crewmate - (0/7) Deji - Bait Warden Lover - (0/7)
381	https://www.youtube.com/watch?v=dAj5jWR8Tms&list=PLhjLcvbbPVrVOY5w5Pl7KuSe5fGroQJJD&t=1608s	Crewmate	Bigger Skeld	Josh - Giant Janitor Lover,Vik - Egotist Politician - (5/7),Tobi - Sniper,JJ - Bait Tracker Lover,Lazarbeam - Bloody Guardian Angel,Marlon - Noisemaker Hunter - (0/7),JackSucksAtLife - Martyrdom Plumber - (0/7),Chip - Mini Imitator - (0/7),MaxFosh - Heartbeat Sensor Aurial - (1/7),Deji - Shy Snitch - (6/7)	Josh - Giant Janitor Lover Vik - Egotist Politician - (5/7) Tobi - Sniper JJ - Bait Tracker Lover Lazarbeam - Bloody Guardian Angel Marlon - Noisemaker Hunter - (0/7) JackSucksAtLife - Martyrdom Plumber - (0/7) Chip - Mini Imitator - (0/7) MaxFosh - Heartbeat Sensor Aurial - (1/7) Deji - Shy Snitch - (6/7)
382	https://www.youtube.com/watch?v=dAj5jWR8Tms&list=PLhjLcvbbPVrVOY5w5Pl7KuSe5fGroQJJD&t=2484s	Crewmate	Bigger Skeld	Josh - Flash Sheriff - (7/7),Vik - Investigator Tracker - (1/7),Tobi - Survivor,JJ - Giant Transporter - (0/7),Lazarbeam - Button Barry Warden - (1/7),Marlon - Operative Deputy - (0/7),JackSucksAtLife - Aftermath Mayor,Chip - Underdog Janitor,MaxFosh - Scientist Prosecutor Crewmate - (3/7),Deji - Bait Cleric - (2/7)	Josh - Flash Sheriff - (7/7) Vik - Investigator Tracker - (1/7) Tobi - Survivor JJ - Giant Transporter - (0/7) Lazarbeam - Button Barry Warden - (1/7) Marlon - Operative Deputy - (0/7) JackSucksAtLife - Aftermath Mayor Chip - Underdog Janitor MaxFosh - Scientist Prosecutor Crewmate - (3/7) Deji - Bait Cleric - (2/7)
383	https://www.youtube.com/watch?v=dAj5jWR8Tms&list=PLhjLcvbbPVrVOY5w5Pl7KuSe5fGroQJJD&t=3342s	Crewmate	Bigger Skeld	Josh - Disperser Mage,Vik - Satelite RC-XD,Tobi - Bloody Engineer - (5/7),JJ - Heartbeat Sensor Aurial - (0/7),Lazarbeam - Giant Transporter - (2/7),Marlon - Immovable Trapper,JackSucksAtLife - Operative Altruist - (1/7),Chip - Mini Juggernaut,MaxFosh - Diseased Imitator - (4/7),Deji - Egotist Medic - (1/7)	Josh - Disperser Mage Vik - Satelite RC-XD Tobi - Bloody Engineer - (5/7) JJ - Heartbeat Sensor Aurial - (0/7) Lazarbeam - Giant Transporter - (2/7) Marlon - Immovable Trapper JackSucksAtLife - Operative Altruist - (1/7) Chip - Mini Juggernaut MaxFosh - Diseased Imitator - (4/7) Deji - Egotist Medic - (1/7)
384	https://www.youtube.com/watch?v=dAj5jWR8Tms&list=PLhjLcvbbPVrVOY5w5Pl7KuSe5fGroQJJD&t=4128s	Crewmate	Bigger Skeld	Josh - Immovable Lookout - (1/7),Vik - Giant Mystic - (4/7),Tobi - Spy Investigator - (4/7),JJ - Flash Seer - (0/7),Lazarbeam - Noisemaker Trapper - (0/7),Marlon - Bait Tracker - (0/7),JackSucksAtLife - Heartbeat Sensor Survivor,Chip - Rotting Swapper - (0/7),MaxFosh - Disperser Scavenger,Deji - Underdog Hypnotist	Josh - Immovable Lookout - (1/7) Vik - Giant Mystic - (4/7) Tobi - Spy Investigator - (4/7) JJ - Flash Seer - (0/7) Lazarbeam - Noisemaker Trapper - (0/7) Marlon - Bait Tracker - (0/7) JackSucksAtLife - Heartbeat Sensor Survivor Chip - Rotting Swapper - (0/7) MaxFosh - Disperser Scavenger Deji - Underdog Hypnotist
385	https://www.youtube.com/watch?v=dAj5jWR8Tms&list=PLhjLcvbbPVrVOY5w5Pl7KuSe5fGroQJJD&t=4539s	Imposter	Bigger Skeld	Josh - Telepath Sniper,Vik - Spy Swapper - (1/7),Tobi - Underdog Morphling,JJ - Cheerleader Oracle - (0/7),Lazarbeam - Tie Breaker Veteran - (2/7),Marlon - Investigator Warden - (0/7),JackSucksAtLife - Egotist Seer - (0/7),Chip - Bait Lookout - (1/7),MaxFosh - Frosty Medium - (2/7),Deji - Scientist Tracker - (4/7)	Josh - Telepath Sniper Vik - Spy Swapper - (1/7) Tobi - Underdog Morphling JJ - Cheerleader Oracle - (0/7) Lazarbeam - Tie Breaker Veteran - (2/7) Marlon - Investigator Warden - (0/7) JackSucksAtLife - Egotist Seer - (0/7) Chip - Bait Lookout - (1/7) MaxFosh - Frosty Medium - (2/7) Deji - Scientist Tracker - (4/7)
386	https://www.youtube.com/watch?v=loo9vQTlUGQ&list=PLhjLcvbbPVrVOY5w5Pl7KuSe5fGroQJJD&index=111	Crewmate	Bigger Skeld	Josh - Swooper,Vik - Amnesiac,Tobi - Mystic - (1/7),Ethan - Time Lord - (4/7),Harry - Engineer - (0/7),Randolph - Sheriff - (1/7),WillNE - Trapper - (0/7),Ginge - Politician - (1/7),Deji - Venusaur,Viz - Transporter - (0/7)	Josh - Swooper Vik - Amnesiac Tobi - Mystic - (1/7) Ethan - Time Lord - (4/7) Harry - Engineer - (0/7) Randolph - Sheriff - (1/7) WillNE - Trapper - (0/7) Ginge - Politician - (1/7) Deji - Venusaur Viz - Transporter - (0/7)
387	https://www.youtube.com/watch?v=loo9vQTlUGQ&list=PLhjLcvbbPVrVOY5w5Pl7KuSe5fGroQJJD&t=838s	Cannibal	Bigger Skeld	Josh - Politician - (3/7),Vik - Engineer - (1/7),Tobi - Trapper - (6/7),Ethan - Crewmate - (4/7),Harry - Mystic - (2/7),JJ - Time Lord - (0/7),Randolph - Sheriff - (3/7),WillNE - Puppet Master,Ginge - Venusaur,Deji - Transporter - (1/7),Viz - Cannibal	Josh - Politician - (3/7) Vik - Engineer - (1/7) Tobi - Trapper - (6/7) Ethan - Crewmate - (4/7) Harry - Mystic - (2/7) JJ - Time Lord - (0/7) Randolph - Sheriff - (3/7) WillNE - Puppet Master Ginge - Venusaur Deji - Transporter - (1/7) Viz - Cannibal
388	https://www.youtube.com/watch?v=loo9vQTlUGQ&list=PLhjLcvbbPVrVOY5w5Pl7KuSe5fGroQJJD&t=1715s	Crewmate	Bigger Skeld	Josh - Pikachu,Vik - Cannibal,Tobi - Politician - (0/7),Ethan - Sheriff - (0/7),Harry - Sheriff - (0/7),JJ - Transporter - (0/7),Randolph - Time Lord - (0/7),WillNE - Engineer - (0/7),Ginge - Puppet Master,Deji - Mystic - (0/7),Viz - Trapper - (0/7)	Josh - Pikachu Vik - Cannibal Tobi - Politician - (0/7) Ethan - Sheriff - (0/7) Harry - Sheriff - (0/7) JJ - Transporter - (0/7) Randolph - Time Lord - (0/7) WillNE - Engineer - (0/7) Ginge - Puppet Master Deji - Mystic - (0/7) Viz - Trapper - (0/7)
389	https://www.youtube.com/watch?v=loo9vQTlUGQ&list=PLhjLcvbbPVrVOY5w5Pl7KuSe5fGroQJJD&t=1869s	Crewmate	Bigger Skeld	Josh - Transporter - (0/7),Vik - Trapper - (0/7),Tobi - Time Lord - (6/7),Ethan - Mayor - (4/7),Harry - Mystic - (1/7),JJ - Puppet Master,Randolph - Crewmate - (1/7),WillNE - Sheriff - (0/7),Ginge - Crewmate - (2/7),Deji - Swooper,Viz - Engineer - (0/7)	Josh - Transporter - (0/7) Vik - Trapper - (0/7) Tobi - Time Lord - (6/7) Ethan - Mayor - (4/7) Harry - Mystic - (1/7) JJ - Puppet Master Randolph - Crewmate - (1/7) WillNE - Sheriff - (0/7) Ginge - Crewmate - (2/7) Deji - Swooper Viz - Engineer - (0/7)
390	https://www.youtube.com/watch?v=loo9vQTlUGQ&list=PLhjLcvbbPVrVOY5w5Pl7KuSe5fGroQJJD&t=2618s	Imposter	Bigger Skeld	Josh - Sheriff - (2/7),Vik - Time Lord - (1/7),Tobi - Mystic - (5/7),Ethan - Crewmate - (4/7),Harry - Transporter - (1/7),JJ - Swooper,Randolph - Venusaur,WillNE - Crewmate - (1/7),Ginge - Engineer - (2/7),Deji - Trapper - (0/7),Viz - Politician - (1/7)	Josh - Sheriff - (2/7) Vik - Time Lord - (1/7) Tobi - Mystic - (5/7) Ethan - Crewmate - (4/7) Harry - Transporter - (1/7) JJ - Swooper Randolph - Venusaur WillNE - Crewmate - (1/7) Ginge - Engineer - (2/7) Deji - Trapper - (0/7) Viz - Politician - (1/7)
391	https://www.youtube.com/watch?v=J-mmY3LLadA&list=PLhjLcvbbPVrVOY5w5Pl7KuSe5fGroQJJD&index=112	Imposter	Bigger Skeld	Josh - Button Barry Imposter,Tobi - Crewmate - (3/7),Harry - Satelite Crewmate - (0/7),JJ - Aurial - (0/7),Anita - Swapper - (1/7),Calfreezy - Puppet Master,Chip - Engineer - (0/7),Tom Syndicate - Crewmate - (2/7),Deji - Crewmate - (1/7),PieFace - Imitator - (0/7)	Josh - Button Barry Imposter Tobi - Crewmate - (3/7) Harry - Satelite Crewmate - (0/7) JJ - Aurial - (0/7) Anita - Swapper - (1/7) Calfreezy - Puppet Master Chip - Engineer - (0/7) Tom Syndicate - Crewmate - (2/7) Deji - Crewmate - (1/7) PieFace - Imitator - (0/7)
392	https://www.youtube.com/watch?v=J-mmY3LLadA&list=PLhjLcvbbPVrVOY5w5Pl7KuSe5fGroQJJD&t=450s	Imposter	Bigger Skeld	Josh - Crewmate - (1/7),Tobi - Puppet Master,Harry - Aurial - (3/7),JJ - Imposter,Anita - Engineer - (2/7),Calfreezy - Satelite Swapper - (1/7),Tom Syndicate - Imitator - (2/7),Deji - Button Barry Crewmate - (0/7),PieFace - Crewmate - (2/7)	Josh - Crewmate - (1/7) Tobi - Puppet Master Harry - Aurial - (3/7) JJ - Imposter Anita - Engineer - (2/7) Calfreezy - Satelite Swapper - (1/7) Tom Syndicate - Imitator - (2/7) Deji - Button Barry Crewmate - (0/7) PieFace - Crewmate - (2/7)
393	https://www.youtube.com/watch?v=J-mmY3LLadA&list=PLhjLcvbbPVrVOY5w5Pl7KuSe5fGroQJJD&t=928s	Imposter	Bigger Skeld	Josh - Engineer - (0/7),Tobi - Puppet Master,Harry - Crewmate - (0/7),JJ - Guardian Angel Imposter,Anita - Satelite Imposter,Calfreezy - Button Barry Aurial - (0/7),Tom Syndicate - Swapper - (0/7),Deji - Crewmate - (0/7),PieFace - Imitator - (0/7)	Josh - Engineer - (0/7) Tobi - Puppet Master Harry - Crewmate - (0/7) JJ - Guardian Angel Imposter Anita - Satelite Imposter Calfreezy - Button Barry Aurial - (0/7) Tom Syndicate - Swapper - (0/7) Deji - Crewmate - (0/7) PieFace - Imitator - (0/7)
